"
不停La
",            最近很忙，都不怎么更了，希望明天分析能考及格吧,2017-04-22
"
不停La
",            哇哦，高数分析期中飘过自己心里清楚，水分大大的期末快到了，亲爱的加油啊，千万不要挂科啊,2017-05-10
"
欧尼酱
",            看了很久，心里总有点莫名惆帐。或许楼主这就叫做文艺范吧,2017-05-11
"
欧尼酱
",            总感觉楼主心中充斥着忧伤。  不知所起，不知所栖。不知所始，不知所止。不知所解，不知所结。不知所踪，不知所终。另外希望你梦想成真吧,2017-05-11
"
不停La
",            周五第一次做个小家教吧，虽然是代课，还挺开心的。好想做属于自己的家教啊不知道怎么找，又觉得自己能力有限，怕误了人家。是该先好好提升自己！第一次看了音乐剧，哇，真的超好看诶。被两个小姐姐俘虏了太帅了，太帅了真的，好棒啊！,2017-05-14
"
不停La
",            哈哈第一次画脸谱呢,2017-05-14
"

z几多
",            棒棒的,2017-05-22
"
不停La
",            三下乡筹款中……大家会有什么好方法吗我有个同学打算卖手绘画希望能有效果,2017-05-25
"
不停La
",            昨天逛了一波学校其实还不错呐嘿嘿,2017-06-05
"
不停La
",            现在满血准备学习学习中……,2017-06-12
"
不停La
",            我要沉迷于学习无法自拔了保佑我不要挂科,2017-06-18
"
不停La
",            今天八点钟开始考试VFP我听同学说过一次是九点就一直以为是九点最后到达考场八点五十老师让我考了但是得按时交卷这个故事告诉我：要好好看考试时间好好学习,2017-06-24
"
不停La
",            78楼+1历史总是惊人的相似flag一立就倒许诺了很多都没有实现好吧再向上天要一次不挂科,2017-06-24
"
不停La
",            没想到新生群都出来了我都要成学姐了还是超怕挂科欢迎学弟学妹们来哦,2017-06-25
"
不停La
",            最近不知怎么了，挺不安全的高数复习的让我膨胀考试考的让我奔溃呼～不过这真是中华好闺蜜,2017-06-30
"
977791716
",            难得的记录贴,2017-07-01
"
血红色的粟罂C
",            么么哒,2017-07-01
"
不停La
",            哟哟一门未挂暑假中每日依旧很清闲做做家务，看看书，追追剧，睡睡觉，做着未完成的事，好不惬意,2017-07-15
"
不停La
",            想要一屋两人三餐四季,2017-07-16
"
不停La
",            火车拉来的城市,2017-07-22
"
不停La
",            我要认真开始学做菜啦,2017-07-26
"
--YOUTH
",            给学姐顶顶贴,2017-07-27
"
不停La
",            你好八月到今天为止这个帖子更了一年了虽然觉得现在标题该改改了但是吧，又想从一而终一直更到毕业纠结中……,2017-08-01
"
不停La
",            为什么几乎不追剧的我在没更完就看了楚乔传呢？不知道，不过看的有些扎心，结局莫名其妙可是第二部如果不是原班人马我又会觉得很悲伤，我有个毛病，先入为主，唉,2017-08-02
"
不停La
",            今天同学升学宴，顺便初中几个同学聚会了一波嗯，第一次去了趟KTV路过一个小学很要好的同学家，突然就想起一句话我喜欢的女孩就在这条路上，可是我却永远无法娶她回家,2017-08-08
"
不停La
",            哟哟，又涨水了哈哈,2017-08-13
"
不停La
",            看完了《法医秦明》，呀，只是很想要这种操作,2017-08-14
"
不停La
",            呀，现在有点迷东野圭吾的书啊,2017-08-15
"
不停La
",            好久没有熬夜了，刺…刺激好困其实，逛了好久的淘宝，加了好多购物车，啥也没买写了下《恶意》总结注册了个句子迷不行了不行了，要睡了晚安附我的茉茉图,2017-08-16
"
不停La
",            老夫的少女心啊,2017-08-17
"
不停La
",            就在刚刚，我对小表妹发脾气了。虽然觉得不对，不应该，也还好，可就是爆发出来了，唉事情是我给她在讲题目，她表达的莫名其妙，我就问啥意思就是那个意思那是啥意思……沉默你想表达的是什么意思啊不知道这个问题是这样这样，你想是怎么样呢？……沉默……流泪你哭什么啊，看着我，跟我说下……继续哭你哭什么啊哭(摔书)我是不是脾气很暴躁唉，想想自己可是要当老师的人，怎么这样呢,2017-08-17
"
不停La
",            彼岸花开，可缓缓归矣,2017-08-18
"
不停La
",            老夫少女心到货了,2017-08-23
"
不停La
",            昨天午睡醒来发生了一件很气愤的事情，我的QQ被盗了！那个人用我的QQ向广大好友套密码，朋友生病转钱什么的，说白了就是骗钱，好在我用很久以前用过的号告诉了我的初中同学，用微信告诉了我的高中同学，大学同学我不是很担心，因为前几天我们就出现过这个状况了，有的同学还说去玩玩骗子。历经波折终于申诉了新密码，虽然发了说说，在群里也说了，但还是一个个向聊天列表的人道歉，是我的疏忽才发生了这种事，好在只有1个同学给了密码，最让我难过的是有一个学妹竟然转了钱觉得这件事真的是很让人气愤，为什么总有人要靠别人的善良来满足自己的贪心呢。希望大家都不要被骗了，留个心眼，害人之心不可有，防人之心不可无,2017-08-25
"
剑道真解缚
",            永远相信梦想,2017-08-25
"
不停La
",            准备买电脑了，谁有啥介绍的不？纠结…,2017-08-26
"
不停La
",            晚安,2017-08-27
"
披着学霸旳学渣
",            你喜欢“唯有孤独恒常如新”吗  你喜欢“你的名字”吗,2017-08-27
"
彼岸等归
",            加油,2017-08-27
"
不停La
",            热成狗了又到一年收割季好在现在又机器啦，哈哈哈哈哈哈嗝儿,2017-08-29
"
不停La
",            晒谷得看天气每晚必看天气预报，尽管不是很准，却还是很相信一整天都得守着，阻止鸡和小鸟来吃收谷晒谷累的要死，身上痒得要死,2017-08-31
"
不停La
",            晚安,2017-09-03
"
神一般的男一号
",            给楼主点个赞　　　　　　　　　　吃了我的瓜，忘了那个他，欧尼酱，我还要ザ　　　--来自助手版贴吧客户端,2017-09-03
"
sunily58
",            学妹交朋友吗,2017-09-03
"
不停La
",            啊哈，发发是啥？,2017-09-03
"
不停La
",            早安今天要捣鼓捣鼓我的发发啦,2017-09-04
"
不停La
",            哟西哟西这个西瓜也太袖珍了好久没看到这么多牛了,2017-09-06
"
不停La
",            停水停电奶奶点蜡烛判我和小表妹的芭比娃娃哪个好看,2017-09-06
"
不停La
",            从前年少，踏上客车的时候还不知道，从此故乡只有冬夏，再无春秋。,2017-09-08
"
老王来敲门ws
",            17新传学弟前来顶帖,2017-09-08
"
不停La
",            天衣候人进行中,2017-09-10
"
不停La
",            早安新学期第一天上课可惜了我们没课,2017-09-11
"
不停La
",            开学第一天完美结束又观察了一次洋葱鳞片表皮细胞肉肉到货啦，希望好好长大晚安,2017-09-12
"
不停La
",            早安室友有几个五点多就起了，为了去迎新我们现在要将学姐学长对我们曾经的帮助，报答给我们的学弟学妹,2017-09-14
"
不停La
",            发了一下午军训服都没顾上拍照。。。太忙了六点半才吃上免费的晚饭P掉某不知名物体早点睡，明早还要布置开学典礼场地,2017-09-14
"
不停La
",            开学典礼暨军训动员大会今年好好看了教官表演,2017-09-15
"
不停La
",            周末早安,2017-09-16
"
不停La
",            周末又快废了用了四分之一,2017-09-17
"
不停La
",            借了本书死了个肉还是不忍将浮生一口气早安,2017-09-19
"
木槿
",            一位不愿意透露姓名但是一心想撩你的热心网友前来顶贴,2017-09-19
"
不停La
",            精灵王子好帅,2017-09-21
"
楊先生的包裹
",            我老家也是凤凰的，就老广播局那里,2017-09-21
"
不停La
",            迷上了肉肉,2017-09-23
"
不停La
",            考前真是煎熬啊求过求过不想再来一次了,2017-09-23
"
喵书
",            wow！加油！,2017-09-24
"
励剑淬火c
",            楼主是一个有心的女孩子，希望这几年你能过得精彩纷呈。16新传院男生在江二五楼为你打call,2017-09-24
"
不停La
",            国二终于考完了过不过再说吧开心，明天可以面试小萌新了鹿角海棠和红边月影已经服盆了剩下的也要好好服盆好困，睡个好午觉,2017-09-24
"
白云丝若
",            我高三了,2017-09-24
"
不停La
",            又熬夜了还是看浮生还有一点点了忍住晚安,2017-09-25
"
不停La
",            好可爱啊,2017-09-25
"
怀大材不遇
",            学姐你真好！感谢学姐的分享。另外我有一个朋友正好是化学化工学院的新生,2017-09-25
"
不停La
",            安空调，安空调一个暑假都没搞完现在还在打洞中午第一次做面试官面试了小萌新回来就发现我的肉肉 心疼啊学校这效率   ,2017-09-25
"
不停La
",            肉肉又有一个危在旦夕花生死了今天累死了开完班会跑去值班值了一半又跑去南院然后又一路狂奔到生科院要死了要死了还是没有遇到我心仪的徒儿,2017-09-26
"
不停La
",            哈哈找了半天终于找到音乐学院了一直就在学院楼下，还一直用地图在查，我也是厉害不过身为音痴的我，竟然选了这门选修课，真是要死了要死了好吧只求不挂,2017-09-26
"
不停La
",            综测算的我绝望了，最后一项满的溢出，前四项零分人也不舒服了，喉咙痛，声音哑，鼻子塞，头也有些痛   这几天就各种事情熬夜，中午也没时间休息，课也听不进去了希望早点过去吧,2017-09-28
"
不停La
",            主任给我定了俩徒弟突然害怕还有一个不知道多高,2017-09-29
"
不停La
",            花叶永不相见,2017-10-06
"
不停La
",            总是会经历一些不愉快的事也没有什么大不了啦啦啦啦啦日子还是要好好过呐,2017-10-07
"
不停La
",            我我我，我逃课了还是物化课我天,2017-10-12
"
不停La
",            古曲演唱回来的我心里是拒绝的,2017-10-14
"
不停La
",            桃子湖半日游,2017-10-14
"
不停La
", ,2017-10-14
"
不停La
",            终于有新书看了，欢迎推荐哈哈,2017-10-14
"
不停La
",            呜呜呜(┯_┯)这次没计划好啊高铁13分钟12元火车51分钟12.5元汽车90分钟20元我TM买了汽车票发现后又发了高铁票，然后发现汽车票不能在线退！！！十二点就来汽车站等一点二十的汽车我也是醉了,2017-10-21
"
不停La
",            我又要开始画画了,2017-10-26
"
不停La
",            入手一批叶插的老货不错了加入三叶草园艺社得了个感觉这个月或是这个星期或是我的工作啊，都难差劲的学生学不好，随便有个啥也不如唉，要是能天天养养花，看看书，跑跑步，爬爬山，看看剧，玩玩游戏，那日子过得可白日梦了,2017-10-30
"
众里寻你杰哥
",            永远年轻，永远相信梦想，永远热泪盈眶！,2017-10-30
"
不停La
",            化学信息学手工检索的心情,2017-10-31
"
不停La
",            20岁从忙碌开始谢谢小可爱们的祝福,2017-11-07
"
无端负韶华
",            生日快乐啊,2017-11-07
"
不停La
",            我咋做的那么丑呢,2017-11-13
"
不停La
",            好久没玩贴吧了，贴吧好像不能放图了,2017-12-12
"
怪蜀黍666
",            住持好像都住德智园，听说最近装了空调。也有天马的...,2017-12-15
"
不停La
",            班级生日快乐呀怦然心动很好看呀室友的脱单饭饱饱哒哈哈，好久没玩贴吧了,2017-12-22
"
不停La
",            2017最后一场电影橘洲竹翠腊梅香人生的第一只口红在2018年到来古麓山寺沉静而惊艳2018第一场烟火也不错过2017晚安一切的一切都已随风而去2018早安一切的一切都才刚好开始,2018-01-01
"
不停La
",            第一次去咖啡馆点了一杯30的拿铁心疼，够我吃一天的了想要做一个精致的猪猪女孩提前放假兴奋到炸诶,2018-01-19
"
不停La
",            首发新年快乐,2018-02-18
"
不停La
",            三月第一天肉肉长得都很健康紧张复习中愿不挂科一切都还好,2018-03-01
"
不停La
",            考试结束，迎来了新的学期希望一切都会有好的开始，好的结局,2018-03-09
"
不停La
",            天气真好，工设院的花儿开的真美（感觉像做贼一样溜进去拍的哈哈）,2018-03-12
"
不停La
",            有点惨目忍睹,2018-04-14
"
不停La
",            植物园&动物园,2018-04-14
"

江南烟雨巷
",            你需要谈场恋爱了,2018-04-16
"
不停La
",            我可以早起，我可以早睡我要运动，做只健康的猪我要学习，不再担心挂科我们好好努力，活得开心,2018-04-17
"
不停La
",            重庆行,2018-05-03
"
月满西楼
",            大佬啊，我的帖子从来没有超过30楼,2018-05-03
"
不停La
",            突然想学P图了,2018-05-21
"
不停La
",            好无聊好迷茫好烦呀,2018-06-01
"
不停La
",            今天高考了，转眼原来已经毕业两年了高考完的时候还觉得好像和平时没有什么区别晚上依旧和室友聊着天感觉第二天还是和平常一样上课那个时候你还会坐在我的身边还是会有写不完的作业但是莫名其妙的两点了都还睡不着那个时候以为高考结束了就解脱了以为迎接自己的会是一个美好的生活而不是做不完的实验，听不完的讲座，抄不完的作业，以及离我越来越远的你我以前觉得自己高中不够努力，现在却发现已经没办法像那个时候那样努力了突然想起一个同学那句时光静好可惜，都不见了,2018-06-07
"
不停La
",            为了期末考试除了微信QQ，其余APP全部卸载但还是不影响浪啊 室友20岁生日的小佩琪蛋糕KTV一场狂欢小可爱请吃牛蛙棒棒哒闺密的火锅也不错 梅溪湖音乐喷泉终于看到了，下次去淋淋看期末了404散了搬寝室真是件令人心力交瘁的事不过四人寝还是很期待的！我的第一笔工资哈哈哈虽然不多，但自食其力还是很开心大二结束啦还有很多事情没有完成，还要继续努力，还要改正习惯，还要学很多东西来日方长 ,2018-07-11
"
不停La
",            又收到一个悲惨的消息，我家咪咪被毒蛇咬死了   一直以来很强势的猫儿，你摸她都会抓你，以前有花生陪伴，和她闹，花生走后不知道她有没有孤单，不久前才做了妈妈，没想到这时候她却被毒蛇咬了毒蛇已经打死了，可是咪咪也回不来了，可怜猫宝宝还小，就没了妈妈,2018-07-17
"
旌柟
",            快开学呀快开学,2018-07-18
"
旌柟
", ,2018-07-18
"
不停La
",            三下乡进行中……一日假芙蓉镇游,2018-07-28
"
不停La
",            go home,2018-08-04
"
不停La
",            你说四大皆空却紧闭双眼要是你睁开眼睛看看我我不相信你两眼空空不敢睁眼看我还说什么四大皆空呢《西游记》是我看过最好看的剧，没有之一，拒绝反驳,2018-08-08
"
Giant
",            膜拜学姐，能够坚持这么久来更新大学经历哈     18小学弟膜拜。,2018-08-08
"
河北学子家长
",            一个过来人看一只彩蝶蜕变的过程，我家小帅哥今年也去了湖师大，去了你照片中的那个学院，希望他能有你这样的自律，化茧成蝶,2018-08-10
"
不停La
",            秦时明月映沱江烟雨落凤凰可惜三游凤凰，都未曾一见烟雨与凤凰也着实有缘友情、爱情、亲情何其幸运不过在家好无聊哟,2018-08-15
"
不停La
",            再来几张猫仔照,2018-08-15
"
不停La
",            卫庄怎么这么帅,2018-08-22
"
不停La
",            洗个头掉了这么多头发心疼的抱住胖胖的自己,2018-08-28
"
不停La
",            天马放东西的地方果然很多对于东西少的我来说填不满不过住天马的第一晚，我失眠了，十一点多一点躺睡，现在都快三点半了,2018-08-31
"
不停La
",            小悦老师好可爱哟“你们是要我写什么意见呀”“写在哪呀”“等我百度一下写什么”“不要写满吧”“我字写大点就可以少写点了”,2018-09-21
"
被搁浅的梦
",            看看你们图书馆,2018-09-25
"
不停La
",            迷上东野圭吾君的书书,2018-10-09
"
hoton88
",            如此好贴，必须支持！居然很耐心地读到这里。已经很少有人这么用心记录自己大学成长历程。读了楼主这二年多的心路历程，很是羡慕！希望楼主不忘初心，接下来还有二年大学生活，继续努力！大学生活是一天天越来越精彩的，不过临近大四的时候，是考研还是毕业参加工作是每个大学生都要写的必答题。希望楼主能得满分！,2018-10-09
"
不停La
",            西湖公园get,2018-10-09
"
不停La
",            偶然登了一下大号（已被小号代替），随便点了一下发送祝福，结果和一个很久以前玩小游戏加的好友聊了下以前很看好他和她女朋友，从初三就在一起，关注着他们能从校服到婚纱没想到他们一个月前刚分手，还说对她失望了唉，我不知道他们发生了什么，只是觉得，在一起这么久，肯定也是经济过很多，还是散了。爱情最后的结果还是过期吧，越来越能感觉到婚姻是爱情的坟墓，然而还是有很多爱情走不进坟墓。也不知道为什么会这样，又该怎么对待稍微清理了一下，分组命名有点emmmm，一定是小说看多了，没想到QQ七十人不到的好友，竟然还有十来个人已经完全没有印象了，说说也停止在16年，随便翻了翻，时间真的过了好久了呀，被忘掉的事情已经不计其数了吧。上次看了看室友的说说数量，再想想我姐说趁年轻就该多发发说说，记录生活，不然年纪越来越大，要记的事情越来越多，而记忆力却会越来越差，被遗忘的也就越来越多了。不是说什么事都得记得，不是无病呻吟，只是简简单单的记录，分享，留来回忆 永远年轻，永远热泪盈眶,2018-10-13
"
不停La
",            昨日最惨前一天晚上跟室友学了自己卷头发早早的起来弄了头发，穿的美美哒下着小雨等车半天没来突然发现上午要马拉松，过去的公交车停运好吧，走平时去学校的路结果，路，封了，了好，我出去等另一边的公交车，能坐一段是一段结果半天没来车，去老人公寓快要迟到了跑吧，穿着高跟鞋跑吧（很少穿）跑着跑着看着公交车开过去到边还是迟到了发型，emmmm，还有什么发型可言真是不要太惨不过，老人公寓有个奶奶真的特别厉害哟花做的太美啦还有一个奶奶歌应该唱的很好听吧，以前肯定特别爱唱歌，可惜中风后，说话都不利索了不管怎么样，一切都还是美好的样子,2018-10-22
"
不停La
",            寝室泡面小火锅走起我的花花开咯,2018-11-04
"
不停La
",            今天去老人公寓教爷爷奶奶们折百合花第一次教这么大的“学生”呢，奶奶好可爱，一直都在说“我手很笨”……其实奶奶做的好快，好厉害，有时候我一停还会跟不上她，是第一个完成一朵花的奶奶老人有时候就像一个老小孩，温柔又可爱，能陪陪奶奶们说说，做做这些简单的事情，心情也会变暖很多笑纹比哭痕美丽百倍，一切都是该有的美好样子,2018-11-11
"
mmmm帽子
",            因为初恋在湖南师范大学，我就视奸了四年湖师大贴吧。现在毕业了，偶尔不安分的时候还是会来看看，去过你们学校，找不到门，也找不到人，本来也就是抱着不见面的初衷却还是有些失落。人性中不就是那点希望无意间走着走着居然能擦肩而过，或是对立而望。,2018-11-10
"

藏于深海
",            师大。。。木有门,2018-11-10
"
mmmm帽子
",            反正也没人知道，所以这也应该大概不算是打扰吧,2018-11-10
"
沉默是金-
",            我也是找不到门,2018-11-10
"
chieftain2
",            2020考研，想考学科教学（地理）方向有学长学姐来分享一下经验吗？,2018-11-11
"
陛梳拥车韵
",            我就想知道，湖南师范大学学生证是什么样的，有哪位给我发点图片我看看,2018-11-11
"
陛梳拥车韵
",            自己楼自己坐,2018-11-11
"
qrqiOXHD0601
",            孩子容易发脾气是结果　原因在哪里    人会生气、发怒，这是结果，我们要把生气、发怒的因找出来，才能对症下药。人在哪些情况下会发怒？别人对自己怠慢、傲慢时，或自己对别人没有恭敬心，看人不顺眼，脾气就来了。所以，要让孩子不嗔不怒，从小就要长养孩子的恭敬心。我们看到古代圣哲人，对自己的长辈都毕恭毕敬，哪有可能发脾气！    还有一个原因会让人愤怒、嗔恨，就是嫉妒心。嫉妒心就是见不得别人比自己好，当见到别人比自己好的时候，就会愤怒、嗔恨别人，这个根源也是从小没有扩宽孩子的心量而造成的，所以从小长养孩子的恭敬心、拓宽孩子的心胸十分重要。    一个不贪心的孩子，他不会有“别人有，我没有”的心态，当然就不容易生气。一个懂得礼让的孩子，也不容易发脾气，还会得到长者特别的疼爱，因为他很懂事。    为什么现在的孩子容易发脾气？因为我们帮他做事做得太多了，他也都视为理所当然，当我们没有做好，他立刻就会发脾气。有个孩子十几岁，妈妈每天都帮他灌好水壶，让他带去学校喝，数十年如一日。突然有一天帮他装水稍微晚了一点，他接过水壶之后，对妈妈很凶说：“我迟到都是你害的，这么慢！”自己该做的事没做，别人为他做，他都视为理所当然，没有感恩心。所以，父母要谨慎，你给他太多财物，他从小就奢侈，觉得长辈给他钱是应该的，因此你时时满足他无穷的欲望，到时就麻烦了。,2018-11-11
"
我喂自己袋盐
",            找个工作吧给我,2018-11-11
"
我喂自己袋盐
", ,2018-11-11
"
紫色鱼鸭追蚌坨
",            2019年12月考研湖大心理学专业，有没有道友一起渡劫？,2018-11-11
"
紫色鱼鸭追蚌坨
",            学姐学长请指教,2018-11-11
"
贴吧用户_QC8tRtU
",            有人知道师大撕，逼墙吗,2018-11-07
"

充填18713357
",            不知道啊,2018-11-07
"
不落虚依云
",            知道啊,2018-11-08
"
贴吧用户_5X7DM36
",            跟散寒一个意思？,2018-11-09
"
化工daxue
", ,2018-11-11
"
紫气来h
",            有空看看我的书法 体会下传统文化，，也可以为吧友写点 ^ω^,2016-01-12
"
紫气来h
", ,2016-01-12
"
紫气来h
", ,2016-01-12
"
紫气来h
", ,2016-01-12
"
nicelichongya
",            那我就免为其难的让你让你写我喜欢的：“道者重德修道先修德”看看你的气势,2016-01-12
"
281835016
",            都是你写的？,2016-01-13
"
飞鸿com踏雪
",            挺好,2016-01-13
"
紫气来h
", ,2016-01-14
"
桃子湖吧管理
",            这个厉害,2016-01-14
"
地方个1
",            6666,2016-01-14
"
几点刷复活
",            楼主厉害！^_^,2016-01-15
"
丶稀饭维尼
",            )帮我写个ID怎么样？　　　　　　　　　　　　　　　　　　　　 真正的成熟的人不是不流眼泪的人，而是含着泪奔跑的人。　　　　　　　　--来自丶稀饭维尼客户端。,2016-01-15
"
1576197172
",            漂亮,2016-01-16
"
吴友权955
",            在哪里学习的。。求告诉！,2016-01-16
"
月满西楼
",            太棒了,2016-01-16
"
taylorzhang13
",            牛！感觉自己弱爆了,2016-01-17
"
丫头
",            楼主棒棒哒,2016-01-18
"
为自己明天而活
",            好厉害。我以前练三笔字就没达到这种境界。,2016-01-18
"
染指江湖22
",            师大的楼主？,2016-01-18
"
青椒肉丝炒饭
",            嗯  好拉风  楼主可以为我写艾迪吗,2016-01-18
"
晓至
",            美美美，可以写副春联给我吗？,2016-01-18
"
中南第一山兔
",            博大精深源远流长,2016-01-20
"
紫气来h
", ,2016-01-21
"
茅月2014
",            楼主大几了？,2016-01-23
"
往往要要
",            给我给我一副！,2016-01-24
"
可恶的茄子
",            不懂鉴赏书法，只觉得乱点应该好点,2016-01-26
"
张梦Q
",            好厉害，会这麽多种字体，牛牛哒,2016-01-26
"
复旦一枝花
",            哇哦，好厉害，能写一张送个我吗,2016-01-28
"
125939224
",            只会隶书楷书行宋。楼主真心厉害,2016-01-29
"
不夜侯
",            草书不错,2016-01-30
"
少司命
",            啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,2016-01-30
"
twinings_
",            学长，有没有美术学院男生宿舍的照片,2016-02-13
"
紫气来h
", ,2016-03-01
"
鲜衣怒马少年-
",            我也会哒～但没有楼主勤奋～,2016-03-19
"
为伊眷红尘
",            看字可知楼主是一个有毅力和有自信的人。各种隶变和行草风格我超喜欢，飘逸潇洒，看完以后感慨颇多，作为练过书法的我自愧不如，弃笔多年，毅力不行。但是楼主虽超厉害，但我感觉还有很多地方我觉得要加强。在楷书那里说实话个人感觉功底不强，基本笔画及笔锋和字的整体结构有待提高。行书草书虚笔实笔不够严谨。隶书真心nice，还有各种自己风格的隶变。,2016-03-21
"
如血般纯真
",            666,2016-03-22
"
大掌门爱好者
",            楼主是师大的吗，在你们师大音乐学院，也有一个酷爱书法的家伙，叫高煜明，你认识吗,2016-03-24
"
因为思念我l
",            和我有的一比,2016-03-28
"
topias1024
",            很强,2016-05-07
"
皈依秀姑娘
",            看到大智若愚我笑了我叫若愚,2016-05-12
"
biedouwoqp
",            漂亮～，楼主你简直可以成为书画家嘛，预订一副字，坐等升值，哈哈。,2016-05-18
"
不懂别就问
",            楼主楼主。我也想要。,2016-05-20
"
wuli安宁
",            哇哦,2016-05-21
"
妖怪阿甜
",            隶书不錯,2016-06-03
"
go不要怕
",            厉害，想当年，我也是盼望着自己有这等功力，最后还是算了，能写个楷书我就高兴了,2016-10-04
"
day姜允修
", 楼主，我也写书法的。,2016-10-07
"
花小骨597
",            厉害了楼主，好喜欢,2016-10-08
"
花小骨597
",            我才刚刚开始练,2016-10-08
"
唯风不可语
",            长沙理工图书馆的同学们的作品,2016-11-06
"
江流儿之妻
", ,2016-11-22
"
叶曳尾
",            啊啊啊果然我的字还是太丑了,2016-12-11
"
阿惹阿妹
",            好喜欢,2016-12-29
"
Top_尕猴
", ,2017-01-14
"
三一如月
",            厉害了 楼主,2017-01-14
"
塔铁尔菲埃在梦
", ,2017-01-18
"
田原相今
",            表示没看懂一个,2017-03-16
"
芃塍
",            更新了九个月的日记贴被我自己删了，不想让考试分了心，结果恢复不了了。虽然帖子里全是废话流水账还有小牢骚，但里面也有我喜欢的音乐我喜欢的文字，还藏了我曾经喜欢过的人，还有我拍下的风景那些花花草草大马路湘江流水白鸟大肥猫那些起伏的低矮山峦，还有我出过的丑。。。都没了，有一点可惜，毕竟没有存档，那是唯一的记录啊。虽然我长得丑没出息生活没故事，但我固执地认为，再简单的普通的轨迹也有它的美，再平静无波的人生隔一段时间回想起来也有意思，那么，重新再来吧,2018-01-19
"
骑个娘娘腔
",            占二楼防楼主,2018-01-19
"
芃塍
",            终于看完了《大数据时代》，比起它能带来的巨大的利益，我感受更深的是它背后的风险。这是一把双刃剑啊。一想到我平时点了那么多的“同意XX协议”，于是探探给我发了三条带有我正确名字的诱导下载信息；在寝室里和聊到的商品第二天就会被淘宝推荐；一本小说看完之后会有很多的类似推荐，新闻也是，于是日间沉迷无法自拔；输入法会记住你身边的人的名字和你平时的语言环境；我朋友圈的浏览量和点赞概率会用来评判我的圈子影响力，如果我在百度搜索里搜了某种疾病可能我的保费就会上升。。。我们已经生活在一个时时刻刻被剖析的时代。,2018-01-19
"
木佐翔太
", 锦瑟无端五十弦,2018-01-20
"
爱嗑瓜子的
",            庄生晓梦迷蝴蝶，望帝春心托杜鹃,2018-01-20
"
爱嗑瓜子的
",            沧海月明珠有泪，蓝田日暖玉生烟。此情可待成追忆，只是当时已惘然,2018-01-20
"
芃塍
",            对于最近北航和西安交大的那两件事，我想起了一句话，权力是依赖的函数。因为被依赖，所以被赋予无形的权力。道德解决不了这种问题，制度还要人去想。,2018-01-20
"
芃塍
",            小的时候，很害怕黑暗，总觉得黑暗的世界里有牛鬼蛇神索命吓人，晚上人走到哪灯开到哪儿。后来，在一本《青年文摘》的合辑上看到了一篇文章，把黑夜的特别美好，温柔沉谧，如同细腻的泡沫，作者名字迟子建。现在晚上一个人在寝室里走，不开灯，就会想起那篇文章，却想不起作者的名字，今天终于找到了,2018-01-21
